OID_,World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Sailing Direction or Publication,Publication Link,Standard Nautical Chart,IHO S-57 Electronic Navigational Chart,IHO S-101 Electronic Navigational Chart,Digital Nautical Chart,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Liquified Natural Gas Terminal Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Offshore Maximum Vessel Length (m),Offshore Maximum Vessel Beam (m),Offshore Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Estimated Time of Arrival Message,Quarantine - Pratique,Quarantine - Sanitation,Quarantine - Other,Traffic Separation Scheme,Vessel Traffic Service,First Port of Entry,US Representative,Pilotage - Compulsory,Pilotage - Available,Pilotage - Local Assistance,Pilotage - Advisable,Tugs - Salvage,Tugs - Assistance,Communications - Telephone,Communications - Telefax,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,Search and Rescue,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Med Mooring,Facilities - Beach Mooring,Facilities - Ice Mooring,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Facilities - Other,Medical Facilities,Garbage Disposal,Chemical Holding Tank Disposal,Degaussing,Dirty Ballast Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes Container,Lifts - 100+ Tons,Lifts - 50-100 Tons,Lifts - 25-49 Tons,Lifts - 0-24 Tons,Services - Longshoremen,Services - Electricity,Services -Steam,Services - Navigation Equipment,Services - Electrical Repair,Services - Ice Breaking,Services -Diving,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Supplies - Aviation Fuel,Supplies - Deck,Supplies - Engine,Repairs,Dry Dock,Railway,Latitude,Longitude
3334.0,55080.0,New Zealand N Island -- 54990,Tauranga, ,NZ TRG,New Zealand,South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view, , , ,"a0655080, coa06f, gen06b, h0655080",2.0,0.0,14.0,20.1,9.4,11.0,0.0,348.0,58.0,14.5,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,XIV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Medium,-37.633333,176.166667
3336.0,54760.0,Tasmania -- 54700,Hobart, ,AU HBA,Australia,South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,75193.0, , ,"a0554760, coa05b, gen05b, h0554760",1.0,0.0,12.5,18.6,11.0,14.0,0.0,348.0,41.2,0.0,0.0,0.0,0.0,Medium,River (Natural),Cargo,Excellent,No,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Limited,Unknown,Large,-42.883333,147.333333
3342.0,13060.0,Brazil SE Coast -- 12700,Rio Grande,San Pedro Do Sul; Sao Pedro Do Sul,BRRIG,Brazil,South Atlantic Ocean, ,Sailing Directions Pub. 124 (Enroute) - East Coast of South America,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub124bk.pdf&type=view,24092.0, , ,"a0713060, coa07a, gen07a, h0713060",0.0,0.0,12.5,6.4,11.0,9.4,0.0,337.0,51.0,12.8,0.0,0.0,0.0,Large,River (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,V,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Medium,-32.05,-52.083333
3352.0,54630.0,Australia -- 53290,Broome, ,AU BME,Australia,Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view, , , ,"a0454630, coa04i, gen04b",9.0,0.0,11.0,14.0,7.9,9.4,0.0,280.0,0.0,9.5,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,No,No,Limited,Unknown,Unknown,-17.966667,122.233333
3369.0,58460.0,Philippine Islands -- 57960,San Fernando Harbor, ,PH SFE,Philippines,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 162 (Enroute) - Philippine Islands,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub162bk.pdf&type=view,91240.0, , ,"coa23i, gen23b, h2358460",1.0,0.0,15.5,21.6,15.5,14.0,0.0,169.3,27.2,15.1,0.0,0.0,0.0,Medium,Open Roadstead,Unknown,Fair,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,XI,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Small,Small,16.616667,120.316667
3380.0,28505.0,Estonia -- 28420,Paldiski Lounasadam, ,EE PLS,Estonia,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44340.0, , ,"a2228505, coa22v, gen22d, h2228505",0.0,0.0,15.5,8.0,12.8,15.5,0.0,250.0,45.0,0.0,0.0,0.0,0.0,Large,Coastal (Breakwater),Cargo,Fair,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,No,Unknown,No,Yes,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,No,No,Yes,Unknown,I,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,No,Yes,Unknown,No,Yes,Yes,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Unknown,No,Emergency Only,,Small,59.333343,24.081111
3381.0,25570.0,Sweden Cont -- 24975,Karskar, ,SE KAS,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44200.0, , ,"a2225550, coa22u, gen22d, h2225550",0.0,0.0,6.4,11.0,3.4,4.9,0.0,220.0,30.0,10.2,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,No,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,No,No,Yes,No,Yes,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Small,60.683333,17.266667
3383.0,27080.0,Sweden Cont -- 24975,Skelleftehamn,Skelleftea,SE SFT,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,"44260, 44280", , ,"coa22l, gen22d",0.0,0.0,7.9,11.0,4.9,7.9,0.0,200.0,35.0,12.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,No,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Small,64.683333,21.233333
3389.0,61230.0,Japan -- 61100,Otaru Ko, ,JP OTR,Japan,Sea of Japan; North Pacific Ocean, ,Sailing Directions Pub. 159 (Enroute) - Japan - Volume II,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub159bk.pdf&type=view,96931.0, , ,"coa24b, gen24a, h2461230",0.0,0.0,11.0,12.5,14.0,6.4,0.0,312.0,0.0,12.4,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,Yes,No,Unknown,Unknown,Unknown,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,XI,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Small,43.2,141.016667
3393.0,27410.0,Finland -- 27380,Kemi, ,FI KEM,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44280.0, , ,"a2227410, coa22l, gen22d",1.0,0.0,9.4,15.5,6.4,9.4,0.0,190.7,30.6,9.8,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,No,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Small,65.733333,24.566667
3405.0,28185.0,Finland -- 27380,Porkkala,Kantvik,FI POA,Finland,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44340.0, , ,"coa22v, gen22d",0.0,0.0,7.9,0.0,4.9,7.9,0.0,180.0,32.2,9.2,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,I,Yes,Unknown,Unknown,Yes,Unknown,Yes,No,Yes,Yes,No,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,60.083333,24.383333
3408.0,47720.0,Mauritius -- 47710,Port Louis, ,MU PLU,Mauritius,Indian Ocean, ,Sailing Directions Pub. 171 (Enroute) - East Africa and the South Indian Ocean,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub171bk.pdf&type=view,61592.0, , ,"a0247720, coa02g, gen02b, h0247720",0.6,0.0,11.0,20.0,7.9,11.0,0.0,366.4,0.0,15.5,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,VIII,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Medium,Unknown,-20.15,57.5
3413.0,57920.0,Taiwan -- 57880,Kao-Hsiung, ,TW KHH,Taiwan,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub157bk.pdf&type=view,94084.0, , ,"a2357930, coa23c, gen23b, h2357920",1.5,130.0,12.5,7.0,17.6,10.5,10.5,400.0,98.0,17.5,0.0,0.0,0.0,Large,Coastal (Breakwater),Cargo,Excellent,Unknown,Unknown,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,XI,Yes,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Large,Small,22.616667,120.25
3414.0,25480.0,Sweden Cont -- 24975,Hargshamn, ,SE HAN,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44200.0, , ,"a2225460, coa22k, gen22d",0.0,0.0,7.9,6.4,6.4,0.0,0.0,193.0,30.0,12.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Yes,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,60.183333,18.45
3423.0,30290.0,Jylland -- 30020,Grenaa Havn, ,DK GRE,Denmark,Kattegat; North Atlantic Ocean, ,Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view,44040.0, , ,"a2130290, coa21c, gen21a, h2130290",1.0,0.0,4.9,7.9,3.4,6.4,0.0,190.0,0.0,9.2,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,No,No,Unknown,Unknown,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,No,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Limited,Unknown,Small,56.416667,10.933333
3426.0,30330.0,Jylland -- 30020,Randers,Randers Havn,DK RAN,Denmark,Kattegat; North Atlantic Ocean, ,Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view, , , ,"coa21c, gen21a",2.0,0.0,7.0,7.9,4.9,0.0,0.0,122.3,16.5,5.8,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,No,No,No,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Limited,,Small,56.466667,10.05
3434.0,10610.0,Jamaica North Coast -- 10590,Montego Bay, ,JMMBJ,Jamaica,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 147 (Enroute) - Caribbean Sea - Volume I,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub147bk.pdf&type=view,26122.0, , ,"coa16g, gen16, h1610590",0.2,0.0,9.4,9.0,9.4,7.9,0.0,323.6,42.0,10.1,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Excellent,No,Yes,No,Yes,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,IV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,No,No,Limited,Unknown,Unknown,18.466667,-77.933333
3448.0,11450.0,Guadeloupe -- 11445,Pointe A Pitre, ,GPPTP,Guadeloupe,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 147 (Enroute) - Caribbean Sea - Volume I,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub147bk.pdf&type=view,25566.0, , ,"a1411445, coa14h, gen14a, h1411450",1.0,0.0,11.0,11.0,11.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Small,Unknown,16.233333,-61.533333
3455.0,28740.0,Poland -- 28700,Gdynia, ,PL GDY,Poland,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44462.0, , ,"a2228710, coa22j, gen22e, h2228740",0.0,0.0,14.0,9.4,6.4,9.4,0.0,366.4,51.2,13.0,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Good,No,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Major,Large,Large,54.533333,18.55
3456.0,29230.0,Sjaelland -- 29150,Kobenhavn,Copenhagen,DK CPH,Denmark,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44050.0, , ,"a2229230, coa22q, gen22e, h2229230",0.0,0.0,7.9,0.0,6.4,4.9,0.0,339.8,45.0,0.0,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Excellent,No,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Large,55.7,12.616667
3459.0,23970.0,Sweden -- 23860,Lysekil, ,SE LYS,Sweden,Skagerrak; North Atlantic Ocean, ,Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view,43360.0, , ,"a2123930, coa21e, gen21a",0.0,0.0,7.9,12.5,6.4,0.0,0.0,237.8,32.2,8.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Small,58.271388889,11.444166667
3460.0,24120.0,Sweden -- 23860,Helsingborg, ,SE HEL,Sweden,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44054.0, , ,"a2229230, coa22q, gen22e, h2224120",0.0,0.0,9.4,14.0,4.9,7.9,0.0,250.0,32.2,12.3,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,Yes,No,Yes,No,Unknown,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Small,Medium,56.035277778,12.687777778
